image_id,file_name,split,scenario_category,has_saliency_png,has_fixation_mat,ground_truth_caps,primary_gt_caption,n_gt_captions,blip_caption,blip2_caption,ofa_caption,vit_gpt2_caption,bleu4_blip,bleu4_blip2,bleu4_ofa,bleu4_vit_gpt2,cider_blip,meteor_blip,rougeL_blip,human_correct_blip,human_correct_blip2,human_correct_ofa,human_correct_vit_gpt2,error_type_blip,error_type_blip2,error_type_ofa,error_type_vit_gpt2,error_token_blip,error_token_blip2,error_token_ofa,error_token_vit_gpt2,js_div_mean_blip,kl_div_mean_blip,error_token_js_blip,other_tokens_js_blip,gt_caps_parsed,bleu1_blip,bleu2_blip,bleu3_blip,bleu4_conf_blip,bleu1_blip2,bleu2_blip2,bleu3_blip2,cider_blip2,meteor_blip2,rougeL_blip2,bleu4_conf_blip2,bleu1_vit_gpt2,bleu2_vit_gpt2,bleu3_vit_gpt2,cider_vit_gpt2,meteor_vit_gpt2,rougeL_vit_gpt2,bleu4_conf_vit_gpt2,annotator_1_blip,annotator_2_blip,annotator_3_blip,annotator_1_blip2,annotator_2_blip2,annotator_3_blip2,annotator_1_vit_gpt2,annotator_2_vit_gpt2,annotator_3_vit_gpt2
421566,COCO_val2014_000000421566.jpg,val,context_mismatch,True,True,"['A young child eating a pizza at a picnic table.', 'A kid eats pizza on a picnic table.', 'A boy having a piece of pizza at the beach.', 'A child at an ocean park eats a pizza.', 'a young person sitting at a table eating pizza']",A young child eating a pizza at a picnic table.,5,there is a young boy sitting at a picnic table eating pizza,a boy sitting at a table eating a pizza,[OFA_UNAVAILABLE],a young boy sitting at a table with a pizza,,,,,,,,0,0,,0,relation_mismatch,object_hallucination,,relation_mismatch,pizza,boy,,table,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0
533532,COCO_val2014_000000533532.jpg,val,context_mismatch,True,True,"['there are many bags and luggages on the floor', 'A woman standing around with several pieces of luggage on the floor', 'Two female travelers wait among piles of luggage.', 'Two women are in the waiting area with many bags of luggage.', 'People standing near luggage placed on the floor.']",there are many bags and luggages on the floor,5,there is a woman standing next to a pile of luggage at an airport,a group of people standing around a pile of luggage,[OFA_UNAVAILABLE],a large group of people sitting on a luggage cart,,,,,,,,1,0,,1,correct,attribute_mismatch,,correct,,luggage,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1
146457,COCO_val2014_000000146457.jpg,val,context_mismatch,True,True,"['two children being entertained by preparing pizza at home.', 'Two children in the kitchen making hand made pizzas', 'Two little girls in the kitchen making  cheese pizzas.', 'The boy and girl are making pizzas together.', 'Two little girls standing next to each other making pizza.']",two children being entertained by preparing pizza at home.,5,these two little girls are making homemade pizzas in the kitchen,a little girl wearing a pink shirt,[OFA_UNAVAILABLE],a woman and two children preparing food on a kitchen counter,,,,,,,,1,1,,0,correct,correct,,attribute_mismatch,,,,food,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,1
446352,COCO_val2014_000000446352.jpg,val,context_mismatch,True,True,"['A small white cat sitting on top of a laptop.', 'A cat sits on top of a laptop computer.', 'A white cat is sitting on a laptop', 'A white cat sitting on top of a laptop computer', 'A little cat sits on a laptop keyboard. ']",A small white cat sitting on top of a laptop.,5,there is a cat that is sitting on top of a laptop,a cat sitting on top of a laptop,[OFA_UNAVAILABLE],a cat sitting on top of a laptop computer,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1
444913,COCO_val2014_000000444913.jpg,val,attribute_errors,True,True,"['A man is playing outside with a Frisbee.', 'A man is throwing something outside on the grass', 'A man throwing a frisbee in a grassy area. ', 'a man throwing a frisbee in a park', 'A man rared back with a disc on a field.']",A man is playing outside with a Frisbee.,5,there is a man that is standing in the grass with a frisbee,a man throwing a frisbee in a park,[OFA_UNAVAILABLE],a man standing in a field with a frisbee,,,,,,,,0,1,,1,general_baseline,correct,,correct,frisbee,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1
219075,COCO_val2014_000000219075.jpg,val,general_baseline,True,True,"['A man stands beside a refrigerator in a kitchen.', 'A man in a Mets shirt standing next to a white refrigerator.', 'A man is standing in a transformed garage which includes all of the kitchen amenities.', 'A man stands next to a refrigerator in a garage area.', 'A man standing by a refrigerator holding out his shorts while smiling.']",A man stands beside a refrigerator in a kitchen.,5,there is a man standing next to a refrigerator in a garage,a man standing next to a refrigerator in a garage,[OFA_UNAVAILABLE],a man standing next to a refrigerator in a kitchen,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,1,1,1
289260,COCO_val2014_000000289260.jpg,val,gender_ambiguity,True,True,"['The authentic Midwestern kitchen has elements similar to a  pottery studio.', 'An ancient burnt stove on display in a museum.', 'The wall and the stove are burned in the old kitchen. ', 'An old kitchen exhibit in a museum depicting a stove and work area.', 'a kitchen with different types of pots in it']",The authentic Midwestern kitchen has elements similar to a  pottery studio.,5,there is a table with bowls and bowls on it in a room,a table with pots and pans on it,[OFA_UNAVAILABLE],a kitchen filled with pots and pans,,,,,,,,0,0,,1,context_mismatch,attribute_mismatch,,correct,bowls,pans,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1
383606,COCO_val2014_000000383606.jpg,val,object_confusion,True,True,"['A blue corner sink with a man reflected in the above mirrors.', 'a bathroom with a sink and a mirror', 'A person taking a picture inside a bathroom with a blue sink and a brown door', 'Compact hotel bathroom with corner basin and mirrors.', 'A man holding a camera reflected in a bathroom mirror that sits above a sink and next to a door.']",A blue corner sink with a man reflected in the above mirrors.,5,there is a woman taking a picture of herself in a bathroom mirror,a bathroom with a sink and a mirror,[OFA_UNAVAILABLE],a person taking a picture in a bathroom mirror,,,,,,,,0,0,,1,object_misidentification,object_hallucination,,correct,picture,mirror,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1
168890,COCO_val2014_000000168890.jpg,val,context_mismatch,True,True,"['A pink motor scooter parked in a parking space.', 'a pink scooter parked next to a car', 'A pink scooter with a black seat next to a blue car.', 'a pink and black scooter parked and some cars', ""Scooter on it's kickstand in a parking spot beside a car.""]",A pink motor scooter parked in a parking space.,5,there is a pink scooter parked in a parking lot next to a car,a pink scooter parked in a parking lot,[OFA_UNAVAILABLE],a pink motor scooter parked in a parking lot,,,,,,,,0,1,,0,context_mismatch,correct,,context_mismatch,there,,,pink,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0
372294,COCO_val2014_000000372294.jpg,val,general_baseline,True,True,"['A brown and white dog sitting in a black leather chair.', 'A dog laying on a black leather chair', 'Dog, possibly beagle, on black office chair with separate leg rest.', 'A dog is sitting on a black leather chair', 'A basset hound rests on a leather chair.']",A brown and white dog sitting in a black leather chair.,5,there is a dog that is sitting in a chair by a table,a dog sitting in a chair,[OFA_UNAVAILABLE],a dog sitting on top of a chair in a room,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1
469329,COCO_val2014_000000469329.jpg,val,object_confusion,True,True,"['A grilled hot dot on a bun sitting on a plate next to corn chips.', 'A hotdog on a bun with a few chips', 'A hotdog is on a plate with some Doritos.', 'an image of a plate with hot dog and chips', 'A large hotdog is next to chips on a plate.']",A grilled hot dot on a bun sitting on a plate next to corn chips.,5,there is a hot dog and chips on a plate on a table,a close up of a hot dog and chips on a plate,[OFA_UNAVAILABLE],a hot dog on a bun with mustard and ketchup,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1
264599,COCO_val2014_000000264599.jpg,val,counting_errors,True,True,"['A crowded city street with lots of people walking around.', 'people on a city street with buildings in the background', 'A man stands outside a shop on the city street.', 'A street in a down town area of an asian city.', 'A narrow city street is full of shops and people.']",A crowded city street with lots of people walking around.,5,there are many people walking on the sidewalk in the city,a group of people walking down a city street,[OFA_UNAVAILABLE],a city street with people walking down it,,,,,,,,0,0,,1,object_misidentification,counting_errors,,correct,many,city,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1
213453,COCO_val2014_000000213453.jpg,val,counting_errors,True,True,"['a white plate with rice carrots and various other food', 'A plate full of food sits on a table.', 'Food in a dish on a table with other dishes.', 'A traditional thai meal displayed on a plate.', 'A large plate of vegetables and rice  with dipping sauce on the side.']",a white plate with rice carrots and various other food,5,there is a plate of food on a table with rice and vegetables,a plate of food on a table,[OFA_UNAVAILABLE],a plate of food with vegetables and rice,,,,,,,,0,1,,1,general_baseline,correct,,correct,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,0,0
761,COCO_val2014_000000000761.jpg,val,counting_errors,True,True,"['A group of people riding skis on top of a ski slope.', 'A group of people that are wearing snow skis and holding poles.', 'Everyone is ready to start the downhill run on the ski slope.', 'a man in a yellow jacket standing next to some skiiers ', 'A group of skiers are preparing to ski down a mountain.']",A group of people riding skis on top of a ski slope.,5,skiers and snowboarders gather at the top of a ski slope,a group of people standing in the snow on skis,[OFA_UNAVAILABLE],people standing on top of a snow covered slope,,,,,,,,0,0,,1,counting_errors,counting_errors,,correct,gather,people,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1
359164,COCO_val2014_000000359164.jpg,val,general_baseline,True,True,"['A couple of dogs walking next to a couple of chairs.', 'Two small dogs are playing under a table.', 'A brown dog crouches by a black bag as a gray and brown dog is under a black chair.', 'Two dogs playing near some chairs and a table outside.', 'two puppies play outside in the grass under a table']",A couple of dogs walking next to a couple of chairs.,5,there are two dogs that are walking around in the grass,a couple of dogs playing in the yard,[OFA_UNAVAILABLE],a dog and a cat sitting in the grass,,,,,,,,0,1,,0,attribute_mismatch,correct,,general_baseline,dogs,,,dog,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0
127659,COCO_val2014_000000127659.jpg,val,gender_ambiguity,True,True,"['A commuter train passes people sitting on a bench at a train station.', 'A side view of a train station with people.', 'A train station with people and trains. ', 'A passenger train coming into the station where people are waiting.', 'A train arriving at a train station where a few people are waiting.']",A commuter train passes people sitting on a bench at a train station.,5,there is a train that is pulling into the train station,a train is pulling into a train station,[OFA_UNAVAILABLE],a train is stopped at a train station,,,,,,,,1,0,,1,correct,general_baseline,,correct,,train,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1
568041,COCO_val2014_000000568041.jpg,val,counting_errors,True,True,"['A living room view of a couch, mirror, and vases.', 'A living area with a sofa, mirror and lamps.', 'A white couch sitting in a living room next to a mirror.', 'a sectional sofa in a front room with a bookshelf and mirror with two floor lamps and two vases of flowers on either side', 'A living room couch with a display of large mirror and flowers.']","A living room view of a couch, mirror, and vases.",5,this is a living room with a white couch and a mirror,a living room with a couch and a table,[OFA_UNAVAILABLE],a living room filled with furniture and a mirror,,,,,,,,0,1,,0,attribute_mismatch,correct,,object_misidentification,mirror,,,filled,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0
391940,COCO_val2014_000000391940.jpg,val,object_confusion,True,True,"['A woman holding a piece of fruit and a bag.', 'A woman posing in front of a batch of apples.', 'A woman who is holding an apple in her hand.', 'A woman holding a back next to boxes of fruit.', 'A woman picking out apples from a farmers market.']",A woman holding a piece of fruit and a bag.,5,there is a woman that is standing next to a box of apples,a woman holding a box of apples at an outdoor market,[OFA_UNAVAILABLE],a woman holding a glass of orange juice,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1
43092,COCO_val2014_000000043092.jpg,val,counting_errors,True,True,"['a computer on a desk surrounded by papers', 'A desktop computer sitting on top of a desk.', 'An office desk with a computer turned on and a telephone and papers.', 'Computer and monitor on messy desk with lots of stuff.', 'A computer that is turned on with piles of paper to the side']",a computer on a desk surrounded by papers,5,there is a desk with a computer and a lot of papers on it,"a desk with a computer, phone, and papers on it",[OFA_UNAVAILABLE],a cluttered desk with a computer on top of it,,,,,,,,1,1,,0,correct,correct,,attribute_mismatch,,,,desk,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,0
360706,COCO_val2014_000000360706.jpg,val,attribute_errors,True,True,"['A green apple on a wooden cutting board next to peeler.', 'A peeled apple with peels sits on the cutting board with the peeler.  ', 'An apple, peeler, peel and seeds on a wooden cutting board.  ', 'A peeled apple is sitting on the cutting board with a peeler.', 'Cleaned apple sitting next to apple peel and peeler.']",A green apple on a wooden cutting board next to peeler.,5,there is an apple on a cutting board with a knife on it,a cutting board with an apple and a knife,[OFA_UNAVAILABLE],a peeled apple sitting on top of a cutting board,,,,,,,,1,0,,1,correct,relation_mismatch,,correct,,knife,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1
2839,COCO_val2014_000000002839.jpg,val,object_confusion,True,True,"['A baby girl with beautiful blue eyes standing next to a brown teddy bear.', 'a toddler girl selfie with her stuffed bear', 'A blue eyed baby looks at the camera.', 'A toddler with a bow in her hair.', 'A young child looks into the camera with wide eyes. ']",A baby girl with beautiful blue eyes standing next to a brown teddy bear.,5,there is a baby that is wearing a tie and a teddy bear,a little girl sitting in a chair with a teddy bear,[OFA_UNAVAILABLE],a baby girl wearing a bow tie,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1
67757,COCO_val2014_000000067757.jpg,val,object_confusion,True,True,"['In the evening, a store front sign sits on the sidewalk near a blue car parked at the curb. ', 'a car parked on the street at night next to a street sign', 'A vehicle passing near a sign advertising desserts.', 'A sign on the sidewalk for crepes, icecream and gelato', 'A blue car passing a sign that reads ""crepes ice cream gelato.""']","In the evening, a store front sign sits on the sidewalk near a blue car parked at the curb. ",5,there is a sign on the side of the road that says cream grad,a blue car parked on the side of the road,[OFA_UNAVAILABLE],a sign that is on the side of a road,,,,,,,,1,1,,0,correct,correct,,object_hallucination,,,,that,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0
174721,COCO_val2014_000000174721.jpg,val,counting_errors,True,True,"['A traffic light with a busy city street behind it.', 'a red light on the crosswalk light on a street with tall buildings ', 'This pole has a street sign and traffic light on it.', 'A street sign is flashing do not walk.', 'A street sign in the middle of a busy city street.']",A traffic light with a busy city street behind it.,5,there is a traffic light in the middle of a busy city street,a traffic light on a busy city street,[OFA_UNAVAILABLE],a street sign on a pole on a city street,,,,,,,,1,0,,0,correct,attribute_mismatch,,counting_errors,,traffic,,sign,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0
297520,COCO_val2014_000000297520.jpg,val,gender_ambiguity,True,True,"['Hot dogs, buns and croissants on a BBQ grill ', 'Hot dogs, buns, and croissants on grill with red wall', 'croissants, hot dog buns and hot dogs cooking on a grill', 'Hot dogs, buns, and croissants cook on a grill.', 'A three-tiered grill is filled with sausages, buns, and croissants.']","Hot dogs, buns and croissants on a BBQ grill ",5,some hot dogs and buns are cooking on a grill,a grill with hot dogs and buns on it,[OFA_UNAVAILABLE],a grill with a bunch of hot dogs on it,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1
263323,COCO_val2014_000000263323.jpg,val,context_mismatch,True,True,"['Two men are playing a video game in the hotel room.', 'A man plays Wii golf in a hotel room while another man eats.', 'Two men in a hotel room, one playing a video game with a remote control.', 'Two men in a hotel room playing a video game. ', 'There is a man that is sitting in a hotel room']",Two men are playing a video game in the hotel room.,5,there are two men playing a video game in a hotel room,a man playing a video game in a hotel room,[OFA_UNAVAILABLE],two men in a hotel room playing a video game,,,,,,,,1,1,,1,correct,correct,,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1
